company,stand,overview,address,website,detail_url
PROJET VOLTAIRE,K100,"Avec le Projet Voltaire, nous accompagnons aujourd’hui plusieurs milliers d’entreprises et d’organismes de formation dans le développement d’une compétence essentielle à la performance professionnelle : la maîtrise de l'orthographe et de l’expression écrite et orale. Dans un contexte où la qualité des écrits influence directement la crédibilité, l’efficacité opérationnelle et l’image de marque, nous proposons des parcours de formation 100 % en ligne, courts et auto-adaptatifs, conçus pour s’intégrer facilement au quotidien des équipes.
Chaque année, 1,5 million d’apprenants progressent en se concentrant uniquement sur leurs lacunes, grâce à un parcours personnalisé qui améliore l’engagement et le retour sur investissement des actions de formation. Face aux écarts de niveau en expression, nous apportons aux équipes RH et formation une réponse structurée, mesurable et adaptée à tous les profils.
Le Certificat Voltaire offre une évaluation fiable, objective et reconnue du niveau de maîtrise des écrits professionnels. Avec 575 000 certifiés, il constitue un repère de référence pour le recrutement, la mobilité interne, la certification des parcours de formation et la valorisation des compétences.
Ensemble, faisons de la maîtrise du langage un levier de performance et d’employabilité.","1 avenue Sidoine-Apollinaire
LYON
69009
France",http://www.projet-voltaire.fr,https://www.learningtechnologiesfrance.com/exposants/groupe-voltaire
GUTENBERG TECHNOLOGY,F80,"Gutenberg Technology (GT)
est une entreprise franco-américaine de l’Edtech (SaaS) qui accompagne les organisations dans la conception, l’adaptation et le déploiement de formations à grande échelle.
Grâce à sa plateforme propulsée par l’IA, les équipes peuvent transformer des contenus statiques en expériences d’apprentissage dynamiques, interactives et multi-formats, le tout plus rapidement et plus intelligemment, au sein d’un seul et même flux de travail unifié.
Fondée en 2010, avec des bureaux à
Paris et à Boston
, GT propose une plateforme de gestion de contenu tout-en-un qui permet de créer, transformer et diffuser des contenus imprimés et numériques à partir d’un seul processus. Cette approche réduit considérablement les coûts et les délais de mise sur le marché. Les plus grands éditeurs et établissements d’enseignement dans le monde font confiance à GT pour moderniser leurs contenus existants et les convertir en produits web et mobiles attractifs.
Plus d'informations sur
le site de GT","3 RUE DE VINCENNES
MONTREUIL
SEINE-SAINT-DENIS
93100
France",http://gutenberg-technology.com/,https://www.learningtechnologiesfrance.com/exposants/gutenberg-technology
HELLO ESCAPE,H69,"Hello Escape conçoit des E-learnings immersifs de formation intégrant un chatbot IA interactif. Nos expériences engagent les apprenants via des scénarios réalistes, dialogués et personnalisés, en digital ou en présentiel.","34 RUE SEDAINE
PARIS
PARIS
75011
France",https://www.hello-escape.com/,https://www.learningtechnologiesfrance.com/exposants/hello-escape
HTC VIVE,Q61,"HTC VIVE est un leader mondial des technologies et expériences immersives. S'appuyant sur du matériel, des logiciels et des contenus haut de gamme, l'écosystème VIVE libère le potentiel de la XR pour l'éducation et la formation. La plateforme spatiale de HTC, VIVERSE, simplifie la création de contenus 3D pour les environnements d'apprentissage virtuels, tandis que sa solution G REIGNS, dédiée aux réseaux 5G privés, offre une connectivité sécurisée à faible latence pour des déploiements multi-utilisateurs évolutifs et sécurisés. VIVE Host est un outil de gestion de contenus et d'appareils XR simple et intuitif permettant aux enseignants d'enregistrer les appareils, de diffuser des contenus immersifs et de superviser les élèves en temps réel.","Wellington Street
SLOUGH
Berkshire
SL1 1YP
United Kingdom",http://htc.com,https://www.learningtechnologiesfrance.com/exposants/htc-vive
I-LEARN by TIMLOG SOLUTIONS,K91,"i-Learn by TIMLOG Solutions – L’avenir de la formation en ligne
Dans un monde professionnel en constante transformation, la
formation continue
est essentielle pour maintenir la compétitivité et favoriser l’innovation.
i-Learn
révolutionne l’apprentissage digital en proposant une
plateforme flexible, interactive et entièrement adaptée aux besoins de votre entreprise
.
Grâce à i-Learn, vous pouvez :
Offrir à vos équipes une expérience d’apprentissage
intuitive et engageante
.
Accéder à des contenus
personnalisés
, conçus pour répondre aux objectifs spécifiques de votre organisation.
Favoriser le développement des compétences tout en améliorant
la performance globale de vos collaborateurs
.
i-Learn by TIMLOG Solutions
: la solution d’apprentissage en ligne qui transforme la formation en un levier stratégique pour l’avenir de votre entreprise.","SkillsVillage
VILLA MIKOU 25, BD SIDI ABDERRAHMANE,
39-41 RUE SIJILMASSA EL HANA,
CASABLANCA
QUARTIER CIL
Morocco",https://www.timlogsolutions.com/,https://www.learningtechnologiesfrance.com/exposants/i-learn-by-timlog-solutions
I-OASIS,H65,"i-Oasis est une société française qui conçoit des applications de formation en Réalité Virtuelle pour les professionnels, offrant une expérience d'apprentissage immersive et sur-mesure. Nous développons également nos propres équipements innovants : une combinaison intégrant retours haptiques et captation de mouvement, ainsi qu'un kit olfactif VR, pour des formations toujours plus réalistes et engageantes.","166 RUE DE PARIS
VILLENEUVE-SAINT-GEORGES
VAL-DE-MARNE
94190
France",http://www.i-oasis.fr,https://www.learningtechnologiesfrance.com/exposants/i-oasis
ICDL FRANCE,K75,"ICDL France – La référence internationale de la certification des compétences numériques en France
Dans un contexte de transformation rapide des métiers et des usages numériques,
ICDL accompagne les acteurs de la formation et des ressources humaines
dans la
valorisation des compétences
, le
développement de l’employabilité
et la
construction d’une société numérique inclusive et performante
.
La certification ICDL
est aujourd’hui la
référence mondiale de la certification des compétences numériques
, avec plus de
14 millions de candidats
et
24 000 centres de tests habilités
dans le monde. Utilisée par des
milliers d’entreprises
, la certification bénéficie du
soutien actif des institutions et ministères
(Éducation, Emploi, Industrie…).
Présente en France depuis
1996
, anciennement connue sous le nom
PCIE
, la certification ICDL est déployée par
ICDL France
, opérateur national exclusif. Avec plus de
2 millions d’examens passés
, ICDL est la
première certification numérique en France
.
Pensée pour répondre aux besoins concrets du monde professionnel, la certification ICDL s’adresse à
tous les publics
— étudiants, salariés, demandeurs d’emploi — et permet de
vérifier, objectiver et certifier les compétences numériques réellement mobilisées en situation de travail
.
Proposant plus de
16 modules
, les certifications ICDL couvrent l’essentiel des
logiciels et usages numériques utilisés en entreprise
(bureautique, collaboration, données, création visuelle, outils métiers…).
Les certifications ICDL offrent une grande
souplesse de déploiement
pour les centres de formation et les entreprises, et une
réponse adaptée aux parcours de montée en compétences
.","56 RUE GEORGES CLEMENCEAU
CANNES
ALPES-MARITIMES
06400
France",https://www.icdlfrance.org,https://www.learningtechnologiesfrance.com/exposants/icdl-france
IL&DI,P82,"Nouvelles
ILDI, Cabinet de conseil et de formation
spécialisé en innovation en formation, IA et formation et Digital Learning (
https://il-di.com/
)
Un service de veille - La Digital Learning Academy (
https://digital-learning-academy.com
)- avec une Newsletter Hebdo diffusée à 25000 abonnés
Un service de formation en ligne (
https://nouvelles-pedagogies.fr/
) avec notamment une collection de 30 modules de formation pour les professionnels de la formation sur ""l'usage pertinent de l'IA en formation""
ILDI est l'éditeur du Digital Learning Book (
https://digital-learning-book.com/
)","27 BIS BOULEVARD DIDEROT
PARIS
75012
France",https://il-di.com,https://www.learningtechnologiesfrance.com/exposants/ildi
IMMERSCIO.BIO,K111,Immerscio.bio est un organisme de formation dédié à la bioproduction en santé proposant une offre unique couvrant l'ensemble de la chaine de valeur de la bioproduction.,"46 AVENUE DE LA GRANDE ARMEE
PARIS
75017
France",https://immerscio.bio/,https://www.learningtechnologiesfrance.com/exposants/immersciobio
INGENIUM DIGITAL LEARNING,K65,"Ingenium digital learning : l’innovation au service de la formation
Depuis plus de 20 ans, Ingenium digital learning conçoit des solutions de formation sur mesure, innovantes et engageantes.
Spécialistes du digital learning, nous sublimons vos plateformes Moodle et vos modules grâce à une approche technique, pédagogique et créative.
Notre entreprise réunit une vingtaine d’experts en ingénierie pédagogique, création de contenus multimédias (2D, 3D, réalité virtuelle), déploiement et installation de plateformes  Moodle et développement de plugins.
Nous travaillons avec des CFA, écoles supérieures, universités, entreprises privées de toutes tailles, établissements publics et parapublics.
Notre engagement qualité est reconnu :
Moodle Partner
, garantissant la fiabilité et la pérennité de nos plateformes.
Référencés UGAP
, facilitant l’accès de nos solutions aux acteurs publics.
Certifiés Qualiopi
, pour nos actions de formations, gage de rigueur et d’excellence pour nos formations.
Notre mission : accompagner nos clients à toutes les étapes de leurs projets.
Notre force : concevoir des solutions entièrement personnalisées, adaptées aux besoins et aux contraintes de chaque client.
Notre ambition : créer des expériences formatives qui engagent, inspirent et transforment.
Ensemble, donnons l’envie d’apprendre et le plaisir de comprendre.","2, RUE JEAN PERRIN, INNOVAPARC - BATIMENT A
COLOMBELLES
CALVADOS
14460
France",https://ingenium-elearning.com,https://www.learningtechnologiesfrance.com/exposants/ingenium-digital-learning
INNOV' AKADEMY,H106,"Innov’
Akademy
, c’est l’agence de formation 360°, innovante, moderne et responsable !
Depuis 2020, nous accompagnons les entreprises dans la conception de
parcours de formation multimodaux
: e-learning, blended learning, présentiel, classe virtuelle, mobile learning, podcast pédagogique, escape game…
À la croisée du conseil, de la conception et de l’ingénierie pédagogique, nous réalisons l’ensemble de nos projets
100 % en interne
afin de garantir agilité, créativité et réactivité.
Notre mission est de
moderniser la formation professionnelle
en imaginant des expériences d’apprentissage ludiques, interactives et engageantes, conçues sur mesure pour répondre aux nouveaux usages et enjeux des organisations.
Nous proposons également un
catalogue de formations clés en main
, que nous adaptons à la culture et aux besoins spécifiques de chaque entreprise : prévention des risques professionnels, efficacité professionnelle, management, RH et ingénierie pédagogique.
Nous accompagnons aussi nos clients à définir et déployer leur
stratégie Digital Learning
: marketing de l’offre, choix des outils, déploiement de la formation et accompagnement au changement.
Engagés dans une démarche RSE forte, nous sommes labellisés
LUCIE Progress
,
Numérique Responsable
et certifiés
Great Place to Work
en 2024. Ces reconnaissances nous permettent de valoriser notre volonté de concilier performance, innovation et impact positif.","21 Rue de Nuits
Bordeaux
GIRONDE
33000
France",https://www.innovakademy.com/,https://www.learningtechnologiesfrance.com/exposants/innov-akademy
INSIGHTS,H60,"Insights développe des équipes hautement performantes grâce au pouvoir de la conscience de soi.
Notre programme phare, Insights Discovery, est utilisé par 40% des entreprises du CAC40 ainsi que 48 % des entreprises du Fortune 500 pour accompagner le développement de leurs collaborateurs.","Terra Nova, 3 Explorer Road
Dundee
Angus
DD2 1EG
United Kingdom",http://www.insights.com,https://www.learningtechnologiesfrance.com/exposants/insights
INTEACH,K74,"Adresse
36 Rue du Sergent Michel Berthet
Lyon
RHONE
69009
France
Site Internet
http://www.inteach.com
Contactez-nous
Nom de famille *","36 Rue du Sergent Michel Berthet
Lyon
RHONE
69009
France",http://www.inteach.com,https://www.learningtechnologiesfrance.com/exposants/inteach
INTELIXA,N70,"Intelixa réinvente le e-learning et la formation professionnelle
Chez
Intelixa
, nous réinventons le e-learning pour le rendre à nouveau
profondément humain
.
Notre plateforme LMS associe
simplicité, accessibilité et accompagnement réel
: chaque apprenant progresse à son rythme, tout en étant guidé par un formateur référent attentif et disponible.
Mais notre mission va plus loin :
accompagner la montée en compétences des équipes
à travers des
formations professionnelles innovantes
, centrées sur les usages concrets de
l’intelligence artificielle
et du
développement des compétences métiers
.
L’intelligence artificielle n’y remplace jamais l’humain : elle le renforce.
Elle aide à mieux apprendre, mieux communiquer et mieux piloter la performance des entreprises.
Avec Intelixa, le digital learning devient
vivant, engageant et porteur de sens
— un levier durable de
croissance, d’agilité et de compétitivité
pour toutes les organisations.","5 RUE DE JERICHO
LYON
RHONE
69009
France",https://intelixa.fr/,https://www.learningtechnologiesfrance.com/exposants/intelixa
ISPRING,F42,"iSpring Solutions
est une entreprise internationale spécialisée dans la fourniture d'outils e-learning professionnels aux entreprises et aux établissements d’enseignement du monde entier.
Fondée en 2001, iSpring est dédiée au développement de solutions de haute qualité pour la formation en entreprise, l’e-learning et la création de contenu, à la fois sur ordinateur et sur le web. Les solutions d'iSpring ont été récompensées à de nombreuses reprises et occupent une place de choix dans les classements du secteur.
iSpring est plébiscitée par plus de 61 000 clients dans 173 pays pour ses produits rapides, faciles à utiliser, fiables, et son support technique exceptionnel. Parmi ses clients figurent SAP, Boeing, Dell, Adidas, PepsiCo, MIT et les universités de Stanford et Harvard.","14 Bergkullantie
Alexandria
Finland
22314-2840
Finland",http://www.ispringlearn.de,https://www.learningtechnologiesfrance.com/exposants/ispring
ISTF,D70,"Nouvelles
Que vous soyez formateur, responsable formation, digital learning manager ou en transition vers les métiers de la pédagogie, nous vous accompagnons dans votre montée en compétences.","8 RUE DE LA FIONIE
LA CHAPELLE SUR ERDRE
LOIRE-ATLANTIQUE
44240
France",http://www.istf-formation.fr,https://www.learningtechnologiesfrance.com/exposants/istf
ITYCOM,K62,"Depuis plus de 16 ans, ITycom révolutionne le Digital Learning en mettant en place des plateformes de formation et en créant des formations digitales et hybrides innovantes. Notre mission : offrir des solutions e-learning sur mesure qui optimisent l’engagement des apprenants, la montée en compétences et la performance des entreprises.
Partenaire officiel de Totara LMS, ITycom met l’innovation au service de la formation en entreprise. Grâce à ce partenariat stratégique, nous déployons une plateforme LMS personnalisable et évolutive, conçue pour répondre aux besoins spécifiques des organisations en formation professionnelle, gestion des compétences et apprentissage en ligne.
Notre solution permet de piloter la formation des apprenants internes et externes avec une gestion optimisée de la formation présentielle et distancielle, des activités collaboratives, des plans de formation par profil et un suivi des compétences.
Nous complétons également notre offre avec Challenge Monitor
, une solution innovante qui combine Digital Learning et gamification pour renforcer la motivation des équipes, suivre les performances et stimuler la montée en compétences de manière ludique et efficace.
En synthèse, un véritable cockpit de formation, pensé pour optimiser l’expérience des apprenants comme des formateurs et booster la performance des entreprises.","213 RUE DE GERLAND
LYON
RHONE
69007
France",http://www.itycom.com,https://www.learningtechnologiesfrance.com/exposants/itycom-1
ARTS ET METIERS,E90,"Adresse
151 BD DE L’HOPITAL
PARIS
75013
France
Site Internet
https://artsetmetiers.fr
Contactez-nous
Nom de famille *","151 BD DE L’HOPITAL
PARIS
75013
France",https://artsetmetiers.fr,https://www.learningtechnologiesfrance.com/exposants/jenii-jumeaux-denseignements-numeriques-immersifs-et-interactifs
KLARA HR,E60,"Nouvelles
Scale-up française depuis 2019, Klara révolutionne le management des compétences en entreprise en plaçant chaque collaborateur, qu’il soit en première ligne sur le terrain ou dans un bureau, au cœur de sa progression. Notre solution digitale, intuitive et accessible, donne à chaque collaborateur les moyens de suivre et d’enrichir ses compétences, tout en offrant aux managers des outils pour mieux accompagner et valoriser leurs équipes.
Notre mission est claire : simplifier et fluidifier le développement des compétences pour que chaque individu puisse révéler son potentiel et contribuer activement à la réussite collective. Notre plateforme permet ainsi aux entreprises d’aligner la montée en compétences de leurs équipes avec leurs priorités stratégiques, en rendant ce processus fluide, inclusif et collaboratif.
Avec Klara, le développement individuel devient alors un outil de performance organisationnelle, transformant chaque collaborateur en acteur de son propre progrès et de celui de son entreprise.","8 rue du sentier
PARIS
VAL-DE-MARNE
75002
France",http://www.klarahr.com,https://www.learningtechnologiesfrance.com/exposants/klara-hr
KNOWMORE,N74,"Nouvelles
Knowmore aide les organisations à transformer l’adoption du digital grâce à des expériences d’apprentissage immersives, personnalisées et mesurables.","1, rue Paul Mazy
Ivry-sur-Seine
VAL-DE-MARNE
94200
France",http://www.knowmore365.com,https://www.learningtechnologiesfrance.com/exposants/knowmore
KOKOROE,E70,Kokoroe,"PARIS
PARIS
75009
France",https://www.kokoroe.co/,https://www.learningtechnologiesfrance.com/exposants/kokoroe
KORDA & COMPANY,M35,"Depuis plus de 20 ans, Korda accompagne les grands groupes pour inspirer, mobiliser et développer leurs équipes.
Nous combinons expertise formation et savoir-faire digital pour concevoir des formations présentielles, des modules digitaux et des parcours blended.
Nos modules digitaux existent sur étagère — notamment autour du management et de l’efficacité personnelle — ou sur mesure, par exemple sur l’onboarding, la compliance ou les gestes métiers.
Immersifs, interactifs et désormais boostés par l’IA, s’adaptent aux réalités de chacun pour faciliter l’appropriation durable des compétences.","6 RUE D'ARMAILLE
PARIS
PARIS
75017
France",http://www.korda.fr,https://www.learningtechnologiesfrance.com/exposants/korda-company
KSIRI LEARNING,J100,"KSIRI est une agence de digital learning sur mesure, dédiée à la création de dispositifs de formation engageants, innovants et inclusifs.
Nous proposons une offre complète de services, allant de l’ingénierie pédagogique et de la stratégie de formation à la production de ressources de formation digitales.
Notre équipe réunit une expertise pédagogique reconnue, l’agilité d’une agence à taille humaine et un engagement constant en faveur de la qualité des livrables.
Forts de plus de vingt ans d’expérience dans le secteur du digital learning, nous accompagnons nos clients au plus près de leurs enjeux. En nous confiant votre projet, vous collaborez avec des professionnels passionnés et hautement expérimentés en ingénierie pédagogique et en digital learning.
À chaque étape, notre équipe conçoit des dispositifs de formation sur mesure, adaptés à votre secteur, à vos besoins spécifiques et aux compétences à développer, en s’appuyant sur des méthodes pédagogiques actives et une grande diversité de formats (rich learning, rapid learning, learning game, micro-learning, video learning…).
Nous accompagnons également vos équipes L&D dans le développement de leurs compétences en digital learning, à travers des formations dédiées à l’ingénierie pédagogique, à la conception de contenus et à d’autres expertises clés.
Notre exigence d’excellence se traduit par des solutions de haute qualité, conçues pour engager durablement les apprenants et garantir des résultats mesurables.","12 RUE DES CAPUCINS
LYON
RHONE
69001
France",https://www.ksiri-learning.com/,https://www.learningtechnologiesfrance.com/exposants/ksiri-learning
KWARK,D50,"Nouvelles
Kwark : L'expertise Agence & la puissance Edtech pour le Digital Learning.
Fort de 21 ans d'expertise, Kwark fusionne le meilleur des deux mondes.
Notre
pôle Agence
conseille les entreprises et les écoles, crée des contenus de formation sur-mesure (vidéo, VR, serious games) et propose un catalogue sur étagère de 1500 compétences.
Notre
pôle Edtech
innove avec deux solutions d'IA propriétaires :
BlendGen
, qui génère des modules vidéo complets (script, avatar, quiz) à partir d'une simple description, et
GoodGrades
, l'assistant IA qui automatise la correction de milliers d'examens.","11 RUE ERARD
PARIS
PARIS
75012
France",http://www.kwark.education,https://www.learningtechnologiesfrance.com/exposants/kwark
LALAMEDIA,M42,"Agence de digital learning sur mesure depuis 2014.
Experts, pluridisciplinaires et polyvalents ; Lalamédia conseille et accompagne les services de formation ou équipes métiers de grandes entreprises, d'ETI ou d'organismes de formation.
Nous sommes :
Des spécialistes du digital learning
Une agence intégrée
Toujours originaux
Méthodologiques mais agiles
Orientés performance","106 RUE JULES GUESDE
LEVALLOIS-PERRET
92300
France",http://lalamedia.fr,https://www.learningtechnologiesfrance.com/exposants/lalamedia
LAMY LIAISONS,C96,"Nouvelles
Lamy Liaisons, éditeur juridique professionnel de référence, propose une offre e-learning qui allie rigueur du contenu, attractivité pédagogique et exigence éditoriale.","IMMEUBLE EUROATRIUM
7 RUE EMMY NOETHER CS 90021
SAINT OUEN CEDEX
93588
France",https://formation.lamy-liaisons.fr,https://www.learningtechnologiesfrance.com/exposants/lamy-liaisons
LE MAG RH,,"Adresse
5 RUE PAUL BERT
PARIS
75011
France
Site Internet
https://www.reconquete-rh.org/
Contactez-nous
Nom de famille *","5 RUE PAUL BERT
PARIS
75011
France",https://www.reconquete-rh.org/,https://www.learningtechnologiesfrance.com/exposants/le-mag-rh
LEARNING INSIDE,F33,"Rencontrez l’avenir de la formation opérationnelle avec Learning Inside !
Dans un contexte où les compétences se périment rapidement, prouver le ROI de la formation et capitaliser sur l’expertise terrain est devenu un défi stratégique. Les modèles traditionnels, même digitalisés, ne suffisent plus.
Chez Learning Inside, nous faisons de cette réalité une opportunité.
Notre conviction :
la meilleure formation se vit sur le terrain
. Grâce à la formation au poste et à notre application
“Faire pour apprendre”
, nous transformons les gestes métier en un parcours d’apprentissage structuré, traçable et immédiatement opérationnel.
Notre proposition de valeur :
1. Formalisez l’invisible
Nous formons vos experts pour qu’ils capturent et digitalisent leurs bonnes pratiques, notamment via la méthode TWI. Vous sécurisez vos savoir-faire essentiels et valorisez vos compétences internes.
2. Apprenez “en faisant”
Avec notre approche LIFOW, vos équipes montent en compétence directement sur le terrain, réduisant logistique, absentéisme et temps perdu hors production.
3. Tracez la preuve de compétence
“Faire pour apprendre” résout le défi majeur de la formation au poste : la traçabilité de l’action réelle. Notre livret numérique fournit la preuve formelle attendue lors des évaluations et pour la conformité réglementaire.
Learning Inside modernise la formation pour renforcer la performance opérationnelle, que vous soyez dans le BTP, l’industrie, le commerce ou le tri.
Envie de transformer votre terrain en espace d’apprentissage ?
Venez nous rencontrer sur notre stand F33 pour une démonstration personnalisée !","LEARNING INSIDE
Chez FLEXO Nancy St Jean 
17 Rue Saint-Jean
Nancy
54000
France",https://www.learning-inside.fr/,https://www.learningtechnologiesfrance.com/exposants/learning-inside
LEARNLIGHT,K80,"Nous sommes un leader mondial des technologies éducatives, fort de plus de 17 ans d'expérience dans la formation aux compétences en communication. Nous redéfinissons la collaboration dans un monde globalisé et résolument numérique. Nous aidons les entreprises et leurs partenaires en mobilité internationale à révéler tout le potentiel de leurs talents grâce au développement des compétences linguistiques, interculturelles et relationnelles. Nos formateurs experts et nos outils d'IA de pointe créent une expérience d'apprentissage alliant flexibilité et impact, permettant aux entreprises de favoriser la confiance, la compréhension mutuelle et l'inclusion au sein de l'environnement professionnel actuel.
Afin de garantir une communauté en ligne respectueuse, veuillez consulter nos règles d'utilisation des réseaux sociaux : https://www.learnlight.com/en/online-social-media-principles/","52 BOULEVARD SEBASTOPOL
PARIS
PARIS
75003
France",http://www.learnlight.com,https://www.learningtechnologiesfrance.com/exposants/learnlight
LEMON LEARNING,K60,"Nouvelles
Lemon Learning est une solution européenne de référence en matière d’adoption digitale, spécialisée dans l’accompagnement à l’adoption des logiciels d’entreprise.
Notre plateforme combine la puissance de l’IA, de l’automatisation et de l’innovation pour intégrer de manière fluide des guides interactifs et des tutoriels contextuels directement au sein de vos applications métiers.
Résultat : vos utilisateurs exploitent pleinement le potentiel de leurs outils, en toute simplicité.","LEMON LEARNING
89 BOULEVARD DE SEBASTOPOL
PARIS
PARIS
75002
France",http://www.lemonlearning.com,https://www.learningtechnologiesfrance.com/exposants/lemon-learning
LIBRAIRIE GERESO,P80,"La Librairie GERESO - Stand P80
Partenaire librairie officiel du salon Learning Technologies France
, la
Librairie GERESO
accompagne l’événement en proposant à la vente une sélection exclusive d’ouvrages en lien direct avec les grandes thématiques du salon : formation, digital learning, compétences, management et transformation des organisations.
À cette occasion, les visiteurs pourront retrouver sur le stand les livres rédigés par les
orateurs des keynotes et conférences
, ainsi que les plus publications les plus récentes des Éditions GERESO.
Un
espace dédicaces
, situé à proximité immédiate de la librairie, permettra d’échanger avec les intervenants du salon et de faire signer les ouvrages achetés sur le stand.
La Librairie GERESO s’inscrit dans la continuité du
groupe GERESO
, acteur de référence de la
formation, du conseil et de l’édition professionnelle
depuis plus de 40 ans.
Elle propose une offre de
livres pratiques et opérationnels,
conçus par des auteurs experts et praticiens reconnus, pour répondre aux enjeux concrets des professionnels.
Véritable
lieu de ressources et de rencontres,
la Librairie GERESO invite les acteurs de la formation et du learning à repartir avec des
contenus inspirants
, immédiatement applicables en entreprise, et
au cœur des innovations et transformations pédagogiques.","GERESO
CS 81826, 38 RUE DE LA TEILLAIE
38 RUE DE LA TEILLAIE
LE MANS
SARTHE
72000
France",https://www.gereso.com/,https://www.learningtechnologiesfrance.com/exposants/librairie-gereso
LINK UP,J105,Link Up - Votre outil pour une communication pédagogique et un suivi efficace. 📲,"1 Impasse du Vexin
Colombelles
14460
France",http://www.craf2s.fr/,https://www.learningtechnologiesfrance.com/exposants/link-up
LMS FACTORY,E95,"Chez
LMS Factory
(Groupe Kosmos), nous sommes les architectes de votre formation en ligne. Notre mission est claire :
libérer vos équipes de la technique
pour qu’elles puissent se concentrer pleinement sur la pédagogie et la performance.
Nous construisons ou optimisons votre logiciel d’apprentissage
Moodle™
pour qu’il s’adapte parfaitement à vos méthodes et à l'ensemble de votre Système d’Information.
Notre expertise LMS complète :
Nous couvrons l'intégralité du cycle de vie de votre plateforme avec un service 100% axé sur le sur-mesure et la souveraineté :
Ingénierie & Développement :
Création de fonctionnalités spécifiques pour répondre à vos besoins uniques.
Intégration & Paramétrage :
Charte graphique sur mesure et configuration optimale.
Hébergement & Support :
Hébergement sécurisé de votre plateforme Moodle™ et Tierce Maintenance Applicative (TMA) réactive.
Audit & Conseil :
Évaluation de performance et formation de vos équipes.
Venez échanger avec nos experts pour transformer votre Moodle™ en un véritable atout stratégique.","IMMEUBLE INNEOS
1401 AV DE LA GRANDE HALLE
BUCHELAY
YVELINES
78200
France",http://www.lmsfactory.com,https://www.learningtechnologiesfrance.com/exposants/lms-factory
LUDICIUS,F75,"Depuis 2002, Ludicius révolutionne la pédagogie grâce à la gamification et aux serious games.
Pionnière dans son domaine, l'agence a conçu et développé près de 200 jeux éducatifs, distingués par 19 trophées et adoptés par plus d'un million d'utilisateurs.
Notre approche repose sur trois piliers complémentaires :
Ludopédagogie :
utiliser les mécaniques de jeu pour impliquer les utilisateurs jusqu'au bout de l'expérience, et pour favoriser la mémorisation et la compréhension.,
Mise en situation :
placer les participants dans des scénarios expérientiels et permettre ainsi l'apprentissage par l'erreur,
Pairagogie :
valoriser l’apprentissage collectif et social par des expériences multijoueur coopératives","46 RUE DE STRASBOURG
NANTES
LOIRE-ATLANTIQUE
44000
France",https://www.ludicius.com/,https://www.learningtechnologiesfrance.com/exposants/ludicius
LUMAPPS LEARNING (ex Teach On Mars),F83,"LumApps est l’intranet nouvelle génération pour les entreprises qui veulent garder une longueur d’avance. La plateforme transforme l’expérience employé en la rendant plus efficace, intuitive et engageante.
Solution la plus flexible, évolutive et innovante du marché, LumApps améliore la communication, stimule la productivité et accompagne la croissance. Opérationnelle dès le premier jour, elle s’adapte à l’organisation pour devenir un véritable hub employé connecté.
Grâce à une intégration fluide avec Google Workspace et Microsoft 365, LumApps centralise les communications, les ressources RH et les applications métiers dans un hub moderne alimenté par l’IA. Plus de 7 millions de collaborateurs l’utilisent chaque jour, dans des entreprises comme la RATP et les Galeries Lafayette. LumApps transforme l'expérience employé pour accompagner la réussite des entreprises.
LumApps est reconnu comme Leader des intranets par Gartner® et Forrester®.","75 RUE FRANÇOIS MERMET
TASSIN-LA-DEMI-LUNE
RHONE
69160
France",http://www.lumapps.com,https://www.learningtechnologiesfrance.com/exposants/lumapps-learning
LYADIS,F97,"Adresse
20 Boulevard Eugene Deruelle
Lyon
Rhone
69003
France
Site Internet
http://www.lyadis.com
Contactez-nous
Nom de famille *","20 Boulevard Eugene Deruelle
Lyon
Rhone
69003
France",http://www.lyadis.com,https://www.learningtechnologiesfrance.com/exposants/lyadis-1
SKOLAE FORMATION,L62,"Nouvelles
Né du rapprochement entre M2i Formation et ABILWAYS, SKOLAE Formation est le premier multi-spécialiste de la formation
professionnelle en France. Notre mission : accompagner les entreprises et les individus dans l’acquisition des compétences qui
façonnent le monde du travail d’aujourd’hui et de demain.
Avec 8 marques expertes (M2I, EFE, CFPJ, YESNYOU, ACP, ISM, PYRAMYD et NEMETRA), nous couvrons toutes les
compétences clés : IA & IT, management, soft skills, droit, finance, communication, design, marketing, achats, RSE, et langues.
Impact de votre offre 
• 3 000 formations certifiantes et diplômantes
• 150 000 apprenants formés chaque année
• 40 centres de formation en France + un écosystème digital puissant (classes virtuelles, e-learning, blended learning)
• Des labels de qualité reconnus (Qualiopi, ICDL, TOSA, PMP®, ITIL®, Microsoft®…)","SKOLAE Formation
18-19 Place des Reflets
Courbevoie
HAUTS-DE-SEINE
92400
France",http://www.m2iformation.fr,https://www.learningtechnologiesfrance.com/exposants/m2i-formation-1
MAGGY,M80,Cabinet de conseil en performance humaine et collective. Nous rendons les équipes plus performantes et engagées grâce à nos athlètes transformés en consultants.,"145 Rue de Noisy-le-Sec
Les Lilas
93260
France",https://www.maggy.team/,https://www.learningtechnologiesfrance.com/exposants/maggy
